CODPARC;RAZAOSOCIAL;NOMEPARC;NOMECID;UF;CODREG;NOMEREG;NUNOTAPEDIDO;DTNEG;VLRPEDIDO;TOTAL_CAIXASPEDIDO;PESO_PEDIDO;NUNOTAVENDA;DTFATURAMENTO;VLRNOTA;TOTAL_CAIXASFATUR;PESO_NOTA;DTENTREGA;DIAS;FATURADOENTREGA;PEDIDOENTREGA;SEQUENCIA;STATUS;STATUS_DESC
630;SUPERMERCADO M S BARROS LTDA;MS BARROS COOPHAB LJ 2 - R.SUPER SHOW;Parnamirim;RN;10100400;RN - PARNAMIRIM;291970;2025-11-15 00:00:00;507.37;27;291.6;292545;2025-11-18 00:00:00;507.37;27;291.6;2025-11-19 00:00:00;3;1;4;4;1;Entregue
551;SUPERMERCADO RODRIGUES LTDA;SUP. RODRIGUES MATRIZ REDE RN;Ceara-Mirim;RN;10101600;RN - SALINEIRA 1;288557;2025-11-05 00:00:00;353.12;10;108;289617;2025-11-07 00:00:00;353.12;10;108;2025-11-12 00:00:00;2;5;7;1;1;Entregue
1323;BOM PRECO ATACAREJO LTDA;ATACAREJO BOMPRECO;Extremoz;RN;10100300;RN - EXTREMOZ;287943;2025-11-03 00:00:00;1991.35;67;780.064;288572;2025-11-05 00:00:00;1991.34;67;780.064;2025-11-06 00:00:00;2;1;3;10;1;Entregue
935;JR RODRIGUES SUPERMERCADO LTDA;SUP. ECONOMICO TOUROS MATRIZ-COMPRECLUBE;TOUROS;RN;10101600;RN - SALINEIRA 1;289422;2025-11-07 00:00:00;8439.64;270;1815.584;289637;2025-11-07 00:00:00;8439.64;270;1815.584;2025-11-13 00:00:00;0;6;6;36;1;Entregue
425;SUPERMERCADO TODO DIA LTDA;SUP. TODO DIA LJ 03 CENTRO-SBC ATA;Extremoz;RN;10100300;RN - EXTREMOZ;292498;2025-11-18 00:00:00;642.57;21;251.322;292604;2025-11-18 00:00:00;642.57;21;251.322;2025-11-19 00:00:00;0;1;1;5;1;Entregue
107;SUPERMERCADO NORDESTAO LTDA;NORDESTAO TIROL LJ 7;Natal;RN;10100102;RN - NATAL SUL;290785;2025-11-12 00:00:00;5541.24;121;431.946;291883;2025-11-14 00:00:00;4865.7;112;421.524;2025-11-17 00:00:00;2;3;5;31;1;Entregue
3453;AUGUSTO HENRIQUE BARBOSA VARELLA;SILVA NPOR BR SOLIDARIA;Natal;RN;10100102;RN - NATAL SUL;292682;2025-11-18 00:00:00;321.6;20;129.6;292928;2025-11-19 00:00:00;321.6;20;129.6;2025-11-19 00:00:00;1;0;1;1;1;Entregue
654;SUPERMERCADO VAREJISTA CASA VERDE LTDA;SUPERCOOP TOUROS - REDE SUPERCOP;TOUROS;RN;10101600;RN - SALINEIRA 1;289493;2025-11-07 00:00:00;800.4;23;100.428;289642;2025-11-07 00:00:00;800.4;23;100.428;2025-11-13 00:00:00;0;6;6;14;1;Entregue
119;SENDAS DISTRIBUIDORA S/A;ASSAI ARACAJU SUL SE LJ 183;ARACAJU;SE;10500100;SE|BA-SERGIP+PAULO A;290529;2025-11-11 00:00:00;10401.14;866;5626.438;293045;2025-11-19 00:00:00;10401.14;866;5626.438;;8;;;9;0;Em Rota
1170;VHB COMERCIO DE FRIOS E CARNES LTDA;ATACADO DE FRIOS E CARNES LJ 05 - G.C-ASA;Natal;RN;10100103;RN - NATAL OESTE;291331;2025-11-13 00:00:00;1510.2;25;341.8;291836;2025-11-14 00:00:00;1510.2;25;341.8;2025-11-17 00:00:00;1;3;4;2;1;Entregue
661;SUPERMERCADO VAREJISTA CASA VERDE LTDA;CASA VERDE ROCAS - REDE SUPERCOOP;Natal;RN;10100104;RN - NATAL LESTE;291418;2025-11-13 00:00:00;565.68;13;73.932;292514;2025-11-18 00:00:00;565.68;13;73.932;2025-11-19 00:00:00;5;1;6;12;1;Entregue
455;P N COMERCIAL LTDA;REDE MAIS-SUPERMERCADO OPCAO;Ceara-Mirim;RN;10101600;RN - SALINEIRA 1;289321;2025-11-06 00:00:00;1449.36;47;246.78;289632;2025-11-07 00:00:00;1449.36;47;246.78;2025-11-12 00:00:00;1;5;6;14;1;Entregue
941;E F DO NASCIMENTO;MERCADINHO FARIAS;Natal;RN;10100103;RN - NATAL OESTE;290146;2025-11-10 00:00:00;770.04;19;81.36;290511;2025-11-11 00:00:00;770.04;19;81.36;2025-11-12 00:00:00;1;1;2;10;1;Entregue
419;COMERCIAL PRAIAS BELAS LTDA;SUP. FAVORITO CENTRO PARNAMIRIM LJ 08;Parnamirim;RN;10100400;RN - PARNAMIRIM;289518;2025-11-07 00:00:00;1214.19;39;472.086;289613;2025-11-07 00:00:00;1214.19;39;472.086;2025-11-07 00:00:00;0;0;0;5;1;Entregue
490;ECILDO ROBERTO MONTEIRO ALVES;SUP. MONTEIRO-REDE OESTE;APODI;RN;10101500;RN - AUTO-OESTE;293172;2025-11-20 00:00:00;510.0;15;184.68;293475;2025-11-21 00:00:00;510.0;15;184.68;;1;;;1;0;Em Rota
3785;L T DE LIMA LTDA;L T DE LIMA;BARCELONA;RN;10101800;RN - TRAIRI;292812;2025-11-18 00:00:00;510.36;12;70.584;294042;2025-11-24 00:00:00;510.36;12;70.584;;6;;;10;0;Em Rota
1293;MAIS COMERCIO DE DESCARTAVEIS LTDA;MAIS DESCARTAVEIS;CONDE;PB;10200100;PB - JOÃO PESSOA;291520;2025-11-14 00:00:00;574.08;23;62.592;291902;2025-11-14 00:00:00;574.08;23;62.592;;0;;;5;0;Em Rota
534;C DOMINGOS SARMENTO MERCEARIA;MERC. CENTRAL-R. QUERO BEM;MARCELINO VIEIRA;RN;10101500;RN - AUTO-OESTE;293399;2025-11-21 00:00:00;610.8;22;177.936;293497;2025-11-21 00:00:00;610.8;22;177.936;;0;;;4;0;Em Rota
294;NOVO ATACADO COMERCIO DE ALIMENTOS LTDA;NOVO ATACAREJO MORENO PE CD 600;Moreno;PE;10300300;PE - ESQUERDA RECIFE;291630;2025-11-14 00:00:00;8386.56;257;1267.5;292632;2025-11-18 00:00:00;8386.56;257;1267.5;;4;;;18;0;Em Rota
281;NOSSO ATACAREJO COMERCIO DE GENEROS ALIMENTICIOS LTDA;NOSSO ATACAREJO PAU DOS FERROS;Pau dos Ferros;RN;10101500;RN - AUTO-OESTE;289308;2025-11-06 00:00:00;7221.44;178;1304.358;289673;2025-11-07 00:00:00;7221.44;178;1304.358;2025-11-12 00:00:00;1;5;6;25;1;Entregue
103;SUPERMERCADO NORDESTAO LTDA;NORDESTAO LAGOA NOVA LJ 3;Natal;RN;10100102;RN - NATAL SUL;290807;2025-11-12 00:00:00;11477.16;221;702.048;291800;2025-11-14 00:00:00;11477.16;221;702.048;;2;;;47;3;Devolvido
3278;FORNECE FOOD SERVICE LTDA;FORNECE FOOD SERVICE;Mossoro;RN;10101300;RN - MOSSORÓ;292194;2025-11-17 00:00:00;1124.76;46;530.418;293966;2025-11-24 00:00:00;73.78;3;37.926;;7;;;1;0;Em Rota
542;SUPERMERCADO MEDEIROS LTDA;SUP. MEDEIROS-MATRIZ REDE RN;TOUROS;RN;10101600;RN - SALINEIRA 1;289427;2025-11-07 00:00:00;3006.13;68;485.634;289638;2025-11-07 00:00:00;3006.13;68;485.634;2025-11-13 00:00:00;0;6;6;26;1;Entregue
2937;COMERCIAL J. M. DE ASSIS LTDA.;SUP. SAO JOSE LJ 05 - R. NOSSA GENTE;Natal;RN;10100101;RN - NATAL NORTE;290443;2025-11-11 00:00:00;309.0;9;27.216;291134;2025-11-13 00:00:00;309.0;9;27.216;2025-11-14 00:00:00;2;1;3;9;1;Entregue
5841;ANCORA DISTRIBUIDORA DE ALIMENTOS LTDA;SUPERMERCADOS  ALVARO WEYNE - FRANGOLANDIA LJ11;Fortaleza;CE;10700100;CE - OPERADOR LOGÍST;290409;2025-11-10 00:00:00;2302.29;39;147.876;290477;2025-11-11 00:00:00;2302.29;39;147.876;;1;;;38;0;Em Rota
668;M.H. DE ARAUJO NETO MERCADINHO;MERC. A FAZENDINHA 4 - R.UNISUPERN;Natal;RN;10100102;RN - NATAL SUL;292487;2025-11-18 00:00:00;1065.12;27;89.52;292531;2025-11-18 00:00:00;1065.12;27;89.52;2025-11-19 00:00:00;0;1;1;19;1;Entregue
5309;DISTRIBUIDORA CORTE NOBRE LTDA;DISTRIBUIDORA CORTE NOBRE;Sao Goncalo do Amarante;RN;10100200;RN - SÃO GONÇALO AMA;287883;2025-11-03 00:00:00;513.36;8;28.776;288147;2025-11-04 00:00:00;42.36;1;5.064;2025-11-04 00:00:00;1;0;1;1;1;Entregue
3499;MIX MORIAH LTDA;REI DOS SALGADINHOS E BOMBONS MA;Paco do Lumiar;MA;10800200;PI|MA-GRANDE SÃO LUÍ;288855;2025-11-05 00:00:00;5760.0;300;669.6;289526;2025-11-07 00:00:00;5760.0;300;669.6;2025-11-14 00:00:00;2;7;9;2;1;Entregue
4899;SUPERMERCADO ALTO-ALVORADA LTDA;SUP. ALTO-ALVORADA REDINHA-R. SUPER SHOW;Natal;RN;10100101;RN - NATAL NORTE;290851;2025-11-12 00:00:00;544.56;13;54.432;291139;2025-11-13 00:00:00;544.56;13;54.432;2025-11-14 00:00:00;1;1;2;8;1;Entregue
466;P N COMERCIAL LTDA;REDE MAIS SUP. OPCAO ZN;Natal;RN;10100101;RN - NATAL NORTE;288125;2025-11-03 00:00:00;392.14;10;118.584;288600;2025-11-05 00:00:00;392.14;10;118.584;2025-11-06 00:00:00;2;1;3;2;1;Entregue
3976;AMORIM E CIA LTDA;O BARATAO DAS EMBALAGENS ZONA NORTE;Sao Goncalo do Amarante;RN;10100200;RN - SÃO GONÇALO AMA;291484;2025-11-14 00:00:00;852.2;40;127.2;292104;2025-11-17 00:00:00;852.2;40;127.2;2025-11-18 00:00:00;3;1;4;2;1;Entregue
454;G A GOIS SUPERMERCADOS LTDA.;REDE MAIS SANTA CRUZ;Santa Cruz;RN;10101800;RN - TRAIRI;292397;2025-11-17 00:00:00;3056.64;59;245.688;293823;2025-11-21 00:00:00;3056.64;59;245.688;;4;;;40;0;Em Rota
816;F. J. COMERCIO DE GENEROS ALIMENTICIOS LTDA;SUP. BOM DE PRECO ROCAS;Natal;RN;10100104;RN - NATAL LESTE;290839;2025-11-12 00:00:00;2625.3;57;239.868;290903;2025-11-12 00:00:00;2625.3;57;239.868;2025-11-13 00:00:00;0;1;1;35;1;Entregue
422;COMERCIAL BRAZAO & SANTOS LTDA;SUP. POTIGUAR LJ 02 MACAIBA-SBC ATACAD;Macaiba;RN;10100500;RN - MACAÍBA;292790;2025-11-18 00:00:00;2629.06;84;1010.814;293014;2025-11-19 00:00:00;2629.06;84;1010.814;2025-11-21 00:00:00;1;2;3;13;1;Entregue
4402;SUPERMERCADO SERIDO LTDA;MERCADINHO SERIDO;CORONEL EZEQUIEL;RN;10101800;RN - TRAIRI;289303;2025-11-06 00:00:00;458.64;18;100.128;289853;2025-11-07 00:00:00;458.64;18;100.128;2025-11-12 00:00:00;1;5;6;10;1;Entregue
488;BONERJAO SUPERMERCADO LTDA;SUP. O BONERJAO-REDE OESTE;MARTINS;RN;10101500;RN - AUTO-OESTE;289086;2025-11-06 00:00:00;3583.7;114;783.732;289681;2025-11-07 00:00:00;3583.7;114;783.732;2025-11-18 00:00:00;1;11;12;20;1;Entregue
729;MARCELO CRISTIAN DE FRANCA LTDA;PALADAR SERTANEJO;Natal;RN;10100102;RN - NATAL SUL;292569;2025-11-18 00:00:00;393.24;8;13.5;293010;2025-11-19 00:00:00;393.24;8;13.5;2025-11-21 00:00:00;1;2;3;8;1;Entregue
369;FARIAS SUPERMERCADOS LTDA;REDE COMPRAS MARCILIO DIAS LJ 03;Campina Grande;PB;10200400;PB - CAMPINA GRANDE;291057;2025-11-12 00:00:00;1300.32;50;257.604;291718;2025-11-14 00:00:00;1300.32;50;257.604;2025-11-21 00:00:00;2;7;9;17;1;Entregue
713;ALMEIDA & LUCENA LTDA;SUP. SUPER BOM;PARELHAS;RN;10101200;RN - SERIDÓ 2;290526;2025-11-11 00:00:00;773.64;22;137.484;291598;2025-11-14 00:00:00;773.64;22;137.484;2025-11-20 00:00:00;3;6;9;16;1;Entregue
941;E F DO NASCIMENTO;MERCADINHO FARIAS;Natal;RN;10100103;RN - NATAL OESTE;290143;2025-11-10 00:00:00;263.4;10;115.368;290512;2025-11-11 00:00:00;263.4;10;115.368;2025-11-12 00:00:00;1;1;2;4;1;Entregue
442;P N COMERCIAL LTDA;REDE MAIS SUP. OPCAO;Ceara-Mirim;RN;10101600;RN - SALINEIRA 1;293325;2025-11-21 00:00:00;2647.5;89;498.384;293568;2025-11-21 00:00:00;2647.5;89;498.384;;0;;;10;0;Em Rota
5535;COMVENE-COMERCIAL VENEZA LTDA;REDE MAIS AMARANTE;Sao Goncalo do Amarante;RN;10100200;RN - SÃO GONÇALO AMA;293943;2025-11-23 00:00:00;1291.5;55;323.76;294108;2025-11-24 00:00:00;1291.5;55;323.76;;1;;;8;0;Em Rota
3825;BARBOZA & MELO LTDA;VAREJAO SUPERMERCADOS RANGEL PB;Joao Pessoa;PB;10200100;PB - JOÃO PESSOA;291114;2025-11-13 00:00:00;1175.59;48;533.136;291782;2025-11-14 00:00:00;1175.59;48;533.136;2025-11-18 00:00:00;1;4;5;7;1;Entregue
492;MERCANTIL ALVES LTDA;MERCANTIL ALVES-REDE OESTE;DOUTOR SEVERIANO;RN;10101500;RN - AUTO-OESTE;293169;2025-11-20 00:00:00;286.4;11;91.752;293472;2025-11-21 00:00:00;286.4;11;91.752;;1;;;3;0;Em Rota
555;SUPERMERCADO RODRIGUES LTDA;SUP. RODRIGUES FILIAL REDE RN;Ceara-Mirim;RN;10101600;RN - SALINEIRA 1;289998;2025-11-10 00:00:00;1095.61;30;263.76;293573;2025-11-21 00:00:00;1095.61;30;263.76;;11;;;4;0;Em Rota
2022;NEVOARN INDUSTRIA TEXTIL LTDA;NEVOARN;Monte Alegre;RN;10101000;RN - AGRESTE 2;287859;2025-11-03 00:00:00;7187.7;1350;1350;290164;2025-11-10 00:00:00;567.45;300;300;2025-11-11 00:00:00;7;1;8;1;1;Entregue
4162;M J DE OLIVEIRA;SUPERMERCADO JCN;Serra Caiada;RN;10101800;RN - TRAIRI;289306;2025-11-06 00:00:00;2139.96;45;338.784;290062;2025-11-10 00:00:00;119.04;2;21.456;2025-11-10 00:00:00;4;0;4;1;1;Entregue
5790;NORDESTE ATACAREJO LTDA;NORDESTE ATACAREJO SOUSA - QUEIROZ PB;SOUSA;PB;10201000;PB|PE - ESQUERDA PAT;288683;2025-11-05 00:00:00;4801.68;151;1016.496;289605;2025-11-07 00:00:00;4801.68;151;1016.496;2025-11-11 00:00:00;2;4;6;25;1;Entregue
964;A. S. DE OLIVEIRA REVOREDO;MERC. DA FEIRA-ROCAS;Natal;RN;10100104;RN - NATAL LESTE;291212;2025-11-13 00:00:00;890.04;22;93.852;291245;2025-11-13 00:00:00;890.04;22;93.852;2025-11-14 00:00:00;0;1;1;16;1;Entregue
3761;M L DE SOUZA COMERCIO VAREJISTA LTDA;M L DE SOUZA;Poço Branco;RN;10101600;RN - SALINEIRA 1;288684;2025-11-05 00:00:00;1513.08;31;193.92;289621;2025-11-07 00:00:00;1513.08;31;193.92;2025-11-12 00:00:00;2;5;7;23;1;Entregue
492;MERCANTIL ALVES LTDA;MERCANTIL ALVES-REDE OESTE;DOUTOR SEVERIANO;RN;10101500;RN - AUTO-OESTE;293170;2025-11-20 00:00:00;594.9;23;263.52;293473;2025-11-21 00:00:00;594.9;23;263.52;;1;;;5;0;Em Rota
551;SUPERMERCADO RODRIGUES LTDA;SUP. RODRIGUES MATRIZ REDE RN;Ceara-Mirim;RN;10101600;RN - SALINEIRA 1;288562;2025-11-05 00:00:00;988.8;23;139.152;289618;2025-11-07 00:00:00;988.8;23;139.152;2025-11-12 00:00:00;2;5;7;12;1;Entregue
4253;SUPERMERCADO AVISTAO LTDA;COMERCIAL AVISTAO-REDE SERIDO;ACARI;RN;10101200;RN - SERIDÓ 2;293198;2025-11-20 00:00:00;864.0;50;361.92;293789;2025-11-21 00:00:00;864.0;50;361.92;;1;;;3;0;Em Rota
4302;QUEIROZ ATACADAO LTDA;QUEIROZ ATACADAO ASSU 02;Acu;RN;10101300;RN - MOSSORÓ;289039;2025-11-06 00:00:00;628.32;13;121.224;289724;2025-11-07 00:00:00;628.32;13;121.224;2025-11-11 00:00:00;1;4;5;3;1;Entregue
491;FRANCINALDO PEREIRA DE OLIVEIRA;MERC. MINI PRECO-REDE OESTE;ITAU;RN;10101500;RN - AUTO-OESTE;293165;2025-11-20 00:00:00;825.0;26;188.424;293468;2025-11-21 00:00:00;825.0;26;188.424;;1;;;3;0;Em Rota
6065;NORDESTE ATACAREJO LTDA;NORDESTE ATACAREJO QUEIROZ - MACAU PROF. COIMBRA;Macau;RN;10101700;RN - SALINEIRA 2;293260;2025-11-21 00:00:00;5412.19;198;1412.04;293593;2025-11-21 00:00:00;5412.19;198;1412.04;;0;;;25;0;Em Rota
463;SUPERMERCADOS MJ DE GOIS LTDA;REDE MAIS MJ SELECT PARNAMIRIM;Parnamirim;RN;10100400;RN - PARNAMIRIM;293136;2025-11-20 00:00:00;1534.08;26;55.722;293981;2025-11-24 00:00:00;64.08;1;1.644;;4;;;1;0;Em Rota
2008;ATUAL SUPERMERCADO LTDA;ATUAL SUPERMERCADO-COMPRECLUBE;IELMO MARINHO;RN;10101800;RN - TRAIRI;289496;2025-11-07 00:00:00;4120.46;107;686.14;289643;2025-11-07 00:00:00;4120.46;107;686.14;2025-11-11 00:00:00;0;4;4;35;1;Entregue
262;MAR VERMELHO COMERCIO VAREJISTA E ATACADISTA DE ALIMENTOS LTDA;MAR VERMELHO AUTO SERVICO PARNAMIRIM;Parnamirim;RN;10100400;RN - PARNAMIRIM;293144;2025-11-20 00:00:00;19049.24;398;900.374;294084;2025-11-24 00:00:00;18867.62;395;896.9;;4;;;53;0;Em Rota
6030;G & D COMERCIAL LTDA;COMERCIAL CASAFORTE;Natal;RN;10100102;RN - NATAL SUL;292628;2025-11-18 00:00:00;1229.28;15;197.172;292644;2025-11-18 00:00:00;1229.28;15;197.172;;0;;;4;5;Retorno de Rota (Reentrega)
3060;QUEIROZ ATACADAO LTDA;QUEIROZ MONTEIRO PB;MONTEIRO;PB;10200900;PB - DIREITA PATOS;288679;2025-11-05 00:00:00;4918.88;138;770.824;289888;2025-11-07 00:00:00;4918.88;138;770.824;2025-11-13 00:00:00;2;6;8;24;1;Entregue
2048;MAR VERMELHO ATACADO E VAREJO LTDA;MAR VERMELHO CANDELARIA-LJ 05;Natal;RN;10100102;RN - NATAL SUL;289212;2025-11-06 00:00:00;23622.37;1578;9505.548;290831;2025-11-12 00:00:00;23622.37;1578;9505.548;2025-11-13 00:00:00;6;1;7;30;1;Entregue
5848;ANCORA DISTRIBUIDORA DE ALIMENTOS LTDA;SUPER FRANGOLANDIA BEBERIBE - FRANGOLANDIA LJ20;BEBERIBE;CE;10700100;CE - OPERADOR LOGÍST;290272;2025-11-10 00:00:00;1718.67;34;134.25;290321;2025-11-10 00:00:00;1718.67;34;134.25;;0;;;32;0;Em Rota
3385;SUPERMERCADO NORDESTAO LTDA;SUPERFACIL SAO GONCALO;Sao Goncalo do Amarante;RN;10100200;RN - SÃO GONÇALO AMA;290945;2025-11-12 00:00:00;4822.86;105;1022.942;290954;2025-11-12 00:00:00;4822.86;105;1022.942;2025-11-14 00:00:00;0;2;2;8;1;Entregue
5838;ANCORA DISTRIBUIDORA DE ALIMENTOS LTDA;SUPER ANCORA ARAXA - FRANGOLANDIA LJ07;Fortaleza;CE;10700100;CE - OPERADOR LOGÍST;290411;2025-11-10 00:00:00;1750.71;35;124.566;290480;2025-11-11 00:00:00;1750.71;35;124.566;;1;;;32;0;Em Rota
505;HIPER QUEIROZ LTDA;QUEIROZ CARAUBAS;CARAUBAS;RN;10101500;RN - AUTO-OESTE;289319;2025-11-06 00:00:00;1771.2;36;288.216;289677;2025-11-07 00:00:00;1771.2;36;288.216;2025-11-18 00:00:00;1;11;12;10;1;Entregue
4723;MARIA SIMONE LAURENTINO DOS SANTOS;MERCADINHO DO MOUCO;Tangará;RN;10101800;RN - TRAIRI;289299;2025-11-06 00:00:00;1712.92;26;266.84;289849;2025-11-07 00:00:00;1593.88;24;245.384;2025-11-11 00:00:00;1;4;5;8;1;Entregue
653;C C DE ANDRADE LTDA;SUP. NISIA FLORESTA LJ 20 - REDE SUPERCOP;Nisia Floresta;RN;10100900;RN - AGRESTE 1;290744;2025-11-11 00:00:00;918.36;26;138.6;291564;2025-11-14 00:00:00;918.36;26;138.6;2025-11-17 00:00:00;3;3;6;19;1;Entregue
554;V & V - SUPERMERCADO LTDA;SUP. BARRETAO - REDE RN;Natal;RN;10100103;RN - NATAL OESTE;290426;2025-11-11 00:00:00;2729.16;59;325.296;291843;2025-11-14 00:00:00;182.16;4;25.296;2025-11-17 00:00:00;3;3;6;2;1;Entregue
467;GERALDO PAIVA DOS SANTOS JUNIOR LTDA;REDE MAIS SUP.VENEZA ZN CIDADE DAS ROSAS;Sao Goncalo do Amarante;RN;10100200;RN - SÃO GONÇALO AMA;287798;2025-11-03 00:00:00;711.96;19;90.12;287855;2025-11-03 00:00:00;711.96;19;90.12;2025-11-04 00:00:00;0;1;1;11;1;Entregue
560;MS SILVA COMERCIO LTDA;QUALYFRIOS ALECRIM - REDE RN;Natal;RN;10100104;RN - NATAL LESTE;288480;2025-11-04 00:00:00;2216.4;78;444.84;289014;2025-11-06 00:00:00;2216.4;78;444.84;2025-11-07 00:00:00;2;1;3;33;1;Entregue
107;SUPERMERCADO NORDESTAO LTDA;NORDESTAO TIROL LJ 7;Natal;RN;10100102;RN - NATAL SUL;292176;2025-11-17 00:00:00;1239.02;50;574.998;292231;2025-11-17 00:00:00;1239.02;50;574.998;2025-11-18 00:00:00;0;1;1;8;1;Entregue
504;HIPER QUEIROZ LTDA;HIPER QUEIROZ MACAU;Macau;RN;10101700;RN - SALINEIRA 2;289323;2025-11-06 00:00:00;2348.52;56;432.24;290087;2025-11-10 00:00:00;1068.0;20;214.56;2025-11-19 00:00:00;4;9;13;1;1;Entregue
711;LOJAS MEIRA LTDA;LOJA MEIRA-SMART SUP.-COMPRECLUBE;JARDIM DO SERIDO;RN;10101200;RN - SERIDÓ 2;291074;2025-11-12 00:00:00;1149.72;31;203.358;291607;2025-11-14 00:00:00;1149.72;31;203.358;2025-11-19 00:00:00;2;5;7;16;1;Entregue
466;P N COMERCIAL LTDA;REDE MAIS SUP. OPCAO ZN;Natal;RN;10100101;RN - NATAL NORTE;293359;2025-11-21 00:00:00;364.8;32;207.36;294062;2025-11-24 00:00:00;364.8;32;207.36;;3;;;2;0;Em Rota
4806;ALMIR VIEIRA ATACADO DE ALIMENTOS LTDA;ALMIR VIEIRA ATACADO - PI;OEIRAS;PI;10800100;PI|MA-GRANDE TERESIN;291051;2025-11-12 00:00:00;7812.0;300;1944;293285;2025-11-21 00:00:00;7812.0;300;1944;;9;;;1;0;Em Rota
2251;SUPERMERCADO VIDA NOVA LTDA;SUP. VIDA NOVA 1 - REDE PARAIBA;Belém;PB;10200500;PB - SUPERIOR CG 1;293346;2025-11-21 00:00:00;804.12;29;169.284;294162;2025-11-24 00:00:00;57.24;1;1.644;;3;;;1;0;Em Rota
933;J. L. SUPERMERCADO - LTDA;SUP. UNIAO - REDE LAJEDO;MARTINS;RN;10101500;RN - AUTO-OESTE;293243;2025-11-21 00:00:00;427.94;15;146.966;293489;2025-11-21 00:00:00;427.94;13;146.966;;0;;;5;0;Em Rota
5908;NORDESTE ATACAREJO LTDA;NORDESTE ATACAREJO  - QUEIROZ PITIMBU;Natal;RN;10100102;RN - NATAL SUL;292802;2025-11-18 00:00:00;28498.31;1430;15537.14;293389;2025-11-21 00:00:00;28498.31;1430;15537.14;;3;;;11;0;Em Rota
6050;FERNANDES E ARAUJO LTDA;FERNANDES E ARAUJO - RN;SITIO NOVO;RN;10101800;RN - TRAIRI;292221;2025-11-17 00:00:00;1611.6;50;189.36;293840;2025-11-21 00:00:00;1611.6;50;189.36;;4;;;5;0;Em Rota
774;JANAINA ALVES DE SOUZA SILVA;SUP. SUPER NOVO CUITE - PONTES E SOARES;CUITE;PB;10200600;PB - SUPERIOR CG 2;289454;2025-11-07 00:00:00;3274.34;108;705.914;291660;2025-11-14 00:00:00;104.8;2;27.024;;7;;;1;0;Em Rota
2013;SUESTENY LTDA;SALINAS ATACAREJO LJ 19 - R. NOSSA GENTE;Goianinha;RN;10100900;RN - AGRESTE 1;291076;2025-11-12 00:00:00;1332.78;27;227.064;291580;2025-11-14 00:00:00;1258.62;26;216.792;2025-11-17 00:00:00;2;3;5;9;1;Entregue
5846;ANCORA DISTRIBUIDORA DE ALIMENTOS LTDA;ANCORA DISTRIBUIDORA MARAPONGA - FRANGOLANDIA LJ17;Fortaleza;CE;10700100;CE - OPERADOR LOGÍST;290406;2025-11-10 00:00:00;2275.05;45;160.422;290471;2025-11-11 00:00:00;2194.47;44;158.91;;1;;;41;0;Em Rota
633;SUPERMERCADO MONTEALEGRENSE LTDA;MONTEALEGRENSE MACAIBA - R.SUPER SHOW;Macaiba;RN;10100500;RN - MACAÍBA;288702;2025-11-05 00:00:00;865.68;35;189.492;288741;2025-11-05 00:00:00;865.68;35;189.492;2025-11-11 00:00:00;0;6;6;12;1;Entregue
514;QUEIROZ ATACADAO LTDA;STOCK FRIOS ASSU;Acu;RN;10101300;RN - MOSSORÓ;293160;2025-11-20 00:00:00;1229.84;31;183.364;293515;2025-11-21 00:00:00;1229.84;31;183.364;;1;;;10;0;Em Rota
446;G A GOIS SUPERMERCADOS LTDA.;REDE MAIS PARNAMIRIM SERVE BEM CENTRO ;Parnamirim;RN;10100400;RN - PARNAMIRIM;293376;2025-11-21 00:00:00;1029.0;56;343.296;293739;2025-11-21 00:00:00;1029.0;56;343.296;;0;;;8;0;Em Rota
106;SUPERMERCADO NORDESTAO LTDA;NORDESTAO IGAPO LJ 6;Natal;RN;10100101;RN - NATAL NORTE;292173;2025-11-17 00:00:00;1114.39;42;492.03;292230;2025-11-17 00:00:00;1114.39;43;492.03;2025-11-18 00:00:00;0;1;1;8;1;Entregue
1149;D. A. COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;KITANDA SAO FRANCISCO;TAIPU;RN;10101600;RN - SALINEIRA 1;288804;2025-11-05 00:00:00;771.12;34;204.408;289622;2025-11-07 00:00:00;771.12;34;204.408;2025-11-12 00:00:00;2;5;7;12;1;Entregue
5847;ANCORA DISTRIBUIDORA DE ALIMENTOS LTDA;ANCORA DISTRIBUIDORA GUARARAPES - FRANGOLANDIA LJ18;Fortaleza;CE;10700100;CE - OPERADOR LOGÍST;290405;2025-11-10 00:00:00;741.63;10;39.096;290469;2025-11-11 00:00:00;741.63;10;39.096;;1;;;10;0;Em Rota
4253;SUPERMERCADO AVISTAO LTDA;COMERCIAL AVISTAO-REDE SERIDO;ACARI;RN;10101200;RN - SERIDÓ 2;293186;2025-11-20 00:00:00;1360.01;40;492.48;293788;2025-11-21 00:00:00;1360.01;40;492.48;;1;;;1;0;Em Rota
3937;B A SUPERMERCADO LTDA;B A SUPERMERCADO;Mossoro;RN;10101300;RN - MOSSORÓ;292191;2025-11-17 00:00:00;1274.64;29;189.648;293525;2025-11-21 00:00:00;1274.64;29;189.648;;4;;;10;0;Em Rota
754;RUBENS CRISPIM DA SILVA;MERC. SANTA LUZIA;Joao Camara;RN;10101700;RN - SALINEIRA 2;288826;2025-11-05 00:00:00;867.64;34;236.112;289926;2025-11-07 00:00:00;800.92;33;225.384;2025-11-11 00:00:00;2;4;6;9;1;Entregue
